commit_hash,full_hash,short_hash,author_date,committer_date,subject,body,type,scope,description,breaking,breaking_footers,body_subject_aliases,conventional_parse_status,changed_files,changed_file_count,additions,deletions,code_line_count,test_line_count,docs_line_count,plan_line_count,transcript_line_count,fixture_line_count,fixture_or_binary_change,linked_plan_ids,linked_transcript_ids,parent_theme_ids,theme_coverage_state,total_code_lines_changed,total_test_lines_changed,total_documentation_lines_changed,total_plan_lines,total_transcript_lines,total_visible_conversation_elapsed_seconds,total_assistant_processing_seconds,total_user_response_seconds,back_and_forth_count,allocated_turn_count,unavailable_timing_count,difficulty_inputs,difficulty_score,difficulty_label,difficulty_weight_coverage,confidence_score,warning_count,first_evidence_date,last_evidence_date,link_confidence,link_evidence
f400158d420b3d62590a7863231b3f4fe603006b,f400158d420b3d62590a7863231b3f4fe603006b,f400158,2026-03-03T16:30:52-08:00,2026-03-03T16:30:52-08:00,Add album art manager UI with import/export and slot metadata - Add album art workflow to ContentView with a dedicated Album Art sheet - Introduce AlbumArtSlot + AlbumArtType mapping (ID3 picture type numbers and labels) - Add shared album art state per slot and render it in both main 60x60 well and sheet well - Support image import via drag-and-drop and click-to-open file picker (.jpg/.jpeg/.png) - Add context menu actions on albumArtWell:    - Import <slot name>    - Export <slot name> (enabled only when slot has an image) - Refactor export to SwiftUI-native .fileExporter with default filename based on slot label and image type - Update project sandbox settings to allow user-selected file read/write access and explicitly disable unused capabilities,,,,Add album art manager UI with import/export and slot metadata - Add album art workflow to ContentView with a dedicated Album Art sheet - Introduce AlbumArtSlot + AlbumArtType mapping (ID3 picture type numbers and labels) - Add shared album art state per slot and render it in both main 60x60 well and sheet well - Support image import via drag-and-drop and click-to-open file picker (.jpg/.jpeg/.png) - Add context menu actions on albumArtWell:    - Import <slot name>    - Export <slot name> (enabled only when slot has an image) - Refactor export to SwiftUI-native .fileExporter with default filename based on slot label and image type - Update project sandbox settings to allow user-selected file read/write access and explicitly disable unused capabilities,False,[],[],unparsed,SwiftTag.xcodeproj/project.pbxproj; SwiftTag/ContentView.swift,2,370,10,380,0,0,0,0,0,False,[],"[""transcript-2026-03-03-1-MiscTagEditorDev""]","[""applescript"", ""picture"", ""save"", ""settings"", ""tags""]",assigned,380.0,0.0,0.0,0.0,132.46153846153848,,,,7.0,14.0,7,"{""assistant_processing_time"": null, ""back_and_forth_count"": 7.0, ""code_lines"": 380.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 132.46153846153848}",50.41,High,0.7,1.0,1,2026-03-03,2026-03-03,1.00,one-commit analytical invariant
a76f2110c364943a6a2b000cd575807b8f75a6e6,a76f2110c364943a6a2b000cd575807b8f75a6e6,a76f211,2026-03-04T00:18:15-08:00,2026-03-04T00:18:15-08:00,Initail project organization refactor based on ContentViewReorganizationPlan.md,,,,Initail project organization refactor based on ContentViewReorganizationPlan.md,False,[],[],unparsed,Docs/ContentViewReorganizationPlan.md; SwiftTag.xcodeproj/project.pbxproj; SwiftTag/ContentView.swift; SwiftTag/Features/AlbumArt/AlbumArtSheetView.swift; SwiftTag/Features/AlbumArt/AlbumArtTypes.swift; SwiftTag/Features/AlbumArt/AlbumArtViewModel.swift; SwiftTag/Features/AlbumArt/AlbumArtWellView.swift; SwiftTag/Features/FlacImport/FlacImportMapper.swift; SwiftTag/Features/TagEditor/MiscTagsSectionView.swift; SwiftTag/Features/TagEditor/TOMLUtilityView.swift; SwiftTag/Features/TagEditor/TagEditorHeaderView.swift; SwiftTag/Features/TagEditor/TagEditorMetadataFieldsView.swift; SwiftTag/Features/TagEditor/TagEditorView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Features/TagEditor/TrackTableView.swift; SwiftTag/Shared/Models/MiscTagRow.swift; SwiftTag/Shared/Models/TagKey.swift; SwiftTag/Shared/Models/Track.swift; SwiftTag/Shared/Utilities/DateTagFormatter.swift; SwiftTag/Shared/Utilities/TagNormalization.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITests.swift,22,1804,1033,2564,148,0,125,0,0,False,"[""2"", ""3""]","[""transcript-2026-03-04-1-2-ContentViewReorganizationPlan.md""]","[""project"", ""tags""]",assigned,2564.0,148.0,0.0,125.0,211.11111110456665,,,,1.9415204678,3.8830409356,2,"{""assistant_processing_time"": null, ""back_and_forth_count"": 1.9415204678, ""code_lines"": 2564.0, ""elapsed_time"": null, ""plan_lines"": 125.0, ""transcript_lines"": 211.11111110456665}",60.79,High,0.7,1.0,1,2026-03-04,2026-03-04,1.00,one-commit analytical invariant
6c669809df69c8e7566517df27f84cd4ac85cb37,6c669809df69c8e7566517df27f84cd4ac85cb37,6c66980,2026-03-04T00:53:04-08:00,2026-03-04T00:53:04-08:00,refactor(tag-editor): rename extracted tag editor subviews for naming consistency,"- Rename TagEditorHeaderView to TagEditorAlbumView
- Rename TrackTableView to TagEditorTrackView
- Rename TagEditorMetadataFieldsView to TagEditorTagFieldsView
- Rename MiscTagsSectionView to TagEditorMiscTagsView
- Update TagEditorView call sites and reorganization doc file references",refactor,tag-editor,rename extracted tag editor subviews for naming consistency,False,[],[],parsed,Docs/ContentViewReorganizationPlan.md; SwiftTag/Features/TagEditor/{TagEditorHeaderView.swift => TagEditorAlbumView.swift}; SwiftTag/Features/TagEditor/{MiscTagsSectionView.swift => TagEditorMiscTagsView.swift}; SwiftTag/Features/TagEditor/{TagEditorMetadataFieldsView.swift => TagEditorTagFieldsView.swift}; SwiftTag/Features/TagEditor/{TrackTableView.swift => TagEditorTrackView.swift}; SwiftTag/Features/TagEditor/TagEditorView.swift,6,11,11,16,0,0,6,0,0,False,"[""2"", ""3""]","[""transcript-2026-03-04-1-2-ContentViewReorganizationPlan.md""]","[""project"", ""tags""]",assigned,16.0,0.0,0.0,6.0,10.5555555621,,,,0.0584795322,0.1169590644,1,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0584795322, ""code_lines"": 16.0, ""elapsed_time"": null, ""plan_lines"": 6.0, ""transcript_lines"": 10.5555555621}",27.93,Moderate,0.7,1.0,0,2026-03-04,2026-03-04,1.00,one-commit analytical invariant
94e847e6468708e93ad725939b662235d58aaa17,94e847e6468708e93ad725939b662235d58aaa17,94e847e,2026-03-04T11:43:50-08:00,2026-03-04T11:43:50-08:00,refactor(tag-editor): rename track/core tag editor views and update docs references,"- rename Tag​Editor​Track​View to Tag​Editor​Track​File​View in declaration and Tag​Editor​View
- replace Tag​Editor​Tag​Fields​View usage with Tag​Editor​Core​Tags​View in Tag​Editor​View
- update Docs​/​Plans​/​Content​View​Reorganization​Plan​.md with the renamed tag editor files
- update Xcode Docs group to use synchronized Guides and Plans folders",refactor,tag-editor,rename track/core tag editor views and update docs references,False,[],[],parsed,Docs/Guides/git-commit-message-guide.md; Docs/{ => Plans}/ContentViewReorganizationPlan.md; Docs/{ => Plans}/FLACBridgeExecution.md; SwiftTag.xcodeproj/project.pbxproj; SwiftTag/Features/TagEditor/{TagEditorTagFieldsView.swift => TagEditorCoreTagsView.swift}; SwiftTag/Features/TagEditor/{TagEditorTrackView.swift => TagEditorTrackFileView.swift}; SwiftTag/Features/TagEditor/TagEditorView.swift,7,682,10,24,0,664,0,0,0,False,[],[],"[""tags""]",assigned,24.0,0.0,664.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 24.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",10.67,Low,0.7,1.0,0,2026-03-04,2026-03-04,1.00,one-commit analytical invariant
bae266f0f97e4d7e264cc54628bfaf3cc70a78f7,bae266f0f97e4d7e264cc54628bfaf3cc70a78f7,bae266f,2026-03-05T12:52:09-08:00,2026-03-05T12:52:09-08:00,feat(flac-import): import embedded flac pictures into album art,"- add FLAC bridge and metadata service support for reading embedded picture blocks
- store imported pictures by FLAC picture type and attach them to imported tracks
- seed album art slots from imported picture types after FLAC file import completes
- refactor `AlbumArtType` to use FLAC picture type metadata and descriptions
- add tests for picture mapping and album art assignment behavior
- add docs for the FLAC picture import plan and project overview",feat,flac-import,import embedded flac pictures into album art,False,[],[],parsed,Docs/Plans/FlacPictureImportAlbumArtPlan.md; Docs/README.md; SwiftTag.xcodeproj/project.pbxproj; SwiftTag/ContentView.swift; SwiftTag/FLACBridge/include/FlacMetadataBridge.h; SwiftTag/FLACBridge/src/FlacMetadataBridge.c; SwiftTag/Features/AlbumArt/AlbumArtTypes.swift; SwiftTag/Features/AlbumArt/AlbumArtViewModel.swift; SwiftTag/Features/FlacImport/FlacImportMapper.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/FlacMetadataService.swift; SwiftTag/Shared/Models/Track.swift; SwiftTagTests/SwiftTagTests.swift,13,469,27,270,55,55,116,0,0,False,"[""2"", ""3""]","[""transcript-2026-03-04-1-2-ContentViewReorganizationPlan.md""]","[""applescript"", ""flac-lib"", ""picture"", ""tags""]",assigned,270.0,55.0,55.0,116.0,25.333333333333336,,,,1.0,2.0,1,"{""assistant_processing_time"": null, ""back_and_forth_count"": 1.0, ""code_lines"": 270.0, ""elapsed_time"": null, ""plan_lines"": 116.0, ""transcript_lines"": 25.333333333333336}",47.48,Moderate,0.7,1.0,0,2026-03-05,2026-03-05,1.00,one-commit analytical invariant
27b32d888ac16fcaa31f6735b29d960131a8315c,27b32d888ac16fcaa31f6735b29d960131a8315c,27b32d8,2026-03-06T11:50:39-08:00,2026-03-06T11:50:39-08:00,feat(save): add FLAC tag and picture writing workflow,"• add metadata write support in the FLAC bridge and Swift service for tags, pictures, or both
• add save actions to the app commands and route editor saves through persisted save settings
• add write mapping for canonical tag output, count-key strategies, and number zero padding
• add settings views and save preference models for payload, scope, and tag write defaults
• add unit and UI coverage for save behavior, persisted settings, and FLAC fixture workflows
• update docs with current app behavior and renumber plan files under Docs​/​Plans/",feat,save,add FLAC tag and picture writing workflow,False,[],[],parsed,Docs/Plans/{FLACBridgeExecution.md => 1-FLACBridgeExecution.md}; Docs/Plans/{ContentViewReorganizationPlan.md => 2-ContentViewReorganizationPlan.md}; Docs/Plans/{FlacPictureImportAlbumArtPlan.md => 3-FlacPictureImportAlbumArtPlan.md}; Docs/Plans/4-FlacWriteTagsAndPicturesPlan.md; Docs/README.md; SwiftTag.xcodeproj/project.pbxproj; SwiftTag/ContentView.swift; SwiftTag/FLACBridge/include/FlacMetadataBridge.h; SwiftTag/FLACBridge/src/FlacMetadataBridge.c; SwiftTag/Features/AlbumArt/AlbumArtTypes.swift; SwiftTag/Features/AlbumArt/AlbumArtViewModel.swift; SwiftTag/Features/FlacImport/FlacImportMapper.swift; SwiftTag/Features/FlacImport/FlacWriteMapper.swift; SwiftTag/Features/Settings/GeneralSettingsView.swift; SwiftTag/Features/Settings/SettingsView.swift; SwiftTag/Features/Settings/TagWriteSettingsView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/FlacMetadataService.swift; SwiftTag/Shared/Models/SaveSettings.swift; SwiftTag/Shared/Models/TagKey.swift; SwiftTag/Shared/Models/Track.swift; SwiftTag/Shared/Utilities/TagNormalization.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITests.swift,25,2707,127,1579,874,107,274,0,0,False,"[""4""]","[""transcript-2026-03-06-1-4-FlacWriteTagsAndPicturesPlan""]","[""flac-lib"", ""picture"", ""save"", ""settings"", ""tags""]",assigned,1579.0,874.0,107.0,274.0,499.0000000000001,,,,15.0,30.0,15,"{""assistant_processing_time"": null, ""back_and_forth_count"": 15.0, ""code_lines"": 1579.0, ""elapsed_time"": null, ""plan_lines"": 274.0, ""transcript_lines"": 499.0000000000001}",67.72,High,0.7,1.0,0,2026-03-06,2026-03-06,1.00,one-commit analytical invariant
f7f7e4be43044e840ea69ce6c03d1217b38913ad,f7f7e4be43044e840ea69ce6c03d1217b38913ad,f7f7e4b,2026-03-06T12:37:25-08:00,2026-03-06T12:37:25-08:00,project(xcode): add ignore rules and shared workspace settings,"- add a root .gitignore for Xcode user data, build artifacts, and local metadata
- add shared workspace settings to the Xcode project workspace
- add more clear guidlines for Xcode Assitant commit message snippets",project,xcode,add ignore rules and shared workspace settings,False,[],[],parsed,.gitignore; Docs/Guides/git-commit-message-guide.md; SwiftTag.xcodeproj/project.xcworkspace/xcshareddata/WorkspaceSettings.xcsettings,3,40,2,0,0,12,0,0,0,False,[],[],"[""project"", ""tags""]",assigned,0.0,0.0,12.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-03-06,2026-03-06,1.00,one-commit analytical invariant
5b61279eb659afad29d7c0e59eac297dc9b0505b,5b61279eb659afad29d7c0e59eac297dc9b0505b,5b61279,2026-03-06T13:02:06-08:00,2026-03-06T13:02:06-08:00,test(ui): update settings ui tests for radio button pickers,"• replace popup menu interactions with radio button taps in the settings persistence tests
• assert selected radio buttons after relaunch instead of reading popup values
• remove popup helper methods and add radio button helpers for the updated settings UI",test,ui,update settings ui tests for radio button pickers,False,[],[],parsed,SwiftTagUITests/SwiftTagUITests.swift,1,15,57,0,72,0,0,0,0,False,[],[],"[""settings"", ""tags""]",assigned,0.0,72.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-03-06,2026-03-06,1.00,one-commit analytical invariant
004751dd893b3e1b96ba2e42f9a63fc000d75663,004751dd893b3e1b96ba2e42f9a63fc000d75663,004751d,2026-03-06T15:32:27-08:00,2026-03-06T15:32:27-08:00,docs(commit-guide): added Agents.md and experimental Git Commit Guide Prompt Plan,,docs,commit-guide,added Agents.md and experimental Git Commit Guide Prompt Plan,False,[],[],parsed,Agents.md; Docs/Guides/git-commit-message-guide.md; Docs/Plans/5-GitCommitGuidePromptPlan.md,3,274,13,0,0,16,252,0,0,False,"[""5""]",[],"[""project""]",assigned,0.0,0.0,16.0,252.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 252.0, ""transcript_lines"": 0.0}",9.09,Low,0.7,1.0,0,2026-03-06,2026-03-06,1.00,one-commit analytical invariant
645232c9f5fdbcd436cd208763553a0f163d3f77,645232c9f5fdbcd436cd208763553a0f163d3f77,645232c,2026-03-06T20:47:12-08:00,2026-03-06T20:47:12-08:00,docs(plans): add save notifications plan and planning rules,"- add project overview and plan authoring requirements to `Agents.md`
- add a numbered save notifications implementation plan with risks and test strategy
- remove the obsolete git commit guide prompt experiment plan",docs,plans,add save notifications plan and planning rules,False,[],[],parsed,Agents.md; Docs/Plans/5-AddSaveNotificationsPlan.md; Docs/Plans/5-GitCommitGuidePromptPlan.md,3,272,253,0,0,0,422,0,0,False,"[""5""]",[],"[""save""]",assigned,0.0,0.0,0.0,422.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 422.0, ""transcript_lines"": 0.0}",9.66,Low,0.7,1.0,0,2026-03-06,2026-03-06,1.00,one-commit analytical invariant
315dd772a284932ebaf5b599e41c6f6dd911a4e4,315dd772a284932ebaf5b599e41c6f6dd911a4e4,315dd77,2026-03-07T16:24:34-08:00,2026-03-07T16:24:34-08:00,project(): remove Agents.md,,,,project(): remove Agents.md,False,[],[],unparsed,Agents.md,1,0,120,0,0,0,0,0,0,False,[],[],"[""project""]",assigned,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,1,2026-03-07,2026-03-07,1.00,one-commit analytical invariant
e031a26f031d038fcc430fb7057600f67102ccbe,e031a26f031d038fcc430fb7057600f67102ccbe,e031a26,2026-03-07T16:26:48-08:00,2026-03-07T16:26:48-08:00,project(): added new AGENTS.md and transcript formatting support,,,,project(): added new AGENTS.md and transcript formatting support,False,[],[],unparsed,AGENTS.md; Docs/Guides/transcript-template.md,2,212,0,0,0,212,0,0,0,False,"[""6""]","[""transcript-2026-03-07-2-6-AgentsTranscriptSkillPlan""]","[""project""]",assigned,0.0,0.0,212.0,0.0,107.57142857142858,,,,3.0,6.0,3,"{""assistant_processing_time"": null, ""back_and_forth_count"": 3.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 107.57142857142858}",21.71,Low,0.7,1.0,1,2026-03-07,2026-03-07,1.00,one-commit analytical invariant
80b722ee0e77887149ebfd307538cac12a5907c3,80b722ee0e77887149ebfd307538cac12a5907c3,80b722e,2026-03-09T23:56:06-07:00,2026-03-09T23:56:06-07:00,feat(notifications): reopen saved tracks from save success notifications,"- add editor session, reopen record, and track fingerprint models for notification routing
- register editor windows by imported track set and reopen matching sessions from notifications
- return saved track references with refreshed post-save bookmarks from the save flow
- schedule local save-success notifications and handle notification responses at app launch time
- add unit and UI test coverage for bookmark refresh, notification payload routing, and window reuse",feat,notifications,reopen saved tracks from save success notifications,False,[],[],parsed,AGENTS.md; Docs/Guides/Transcripts/transcript-2026-03-06-1-AGENTS-update.md; Docs/Guides/Transcripts/transcript-2026-03-07-1-AGENTS-initial_transcript_update.md; Docs/Plans/5-AddSaveNotificationsPlan.md; Docs/Plans/6-AgentsTranscriptSkillPlan.md; Docs/Plans/Transcripts/transcript-2026-02-27-1-1-FLACBridgeExecution.md; Docs/Plans/Transcripts/transcript-2026-03-02-1-MiscTagEditorDev.md; Docs/Plans/Transcripts/transcript-2026-03-03-1-MiscTagEditorDev.md; Docs/Plans/Transcripts/transcript-2026-03-04-1-2-ContentViewReorganizationPlan.md.md; Docs/Plans/Transcripts/transcript-2026-03-06-1-4-FlacWriteTagsAndPicturesPlan.md; Docs/Plans/Transcripts/transcript-2026-03-07-1-5-AddSaveNotificationsPlan.md; Docs/Plans/Transcripts/transcript-2026-03-07-2-6-AgentsTranscriptSkillPlan.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Models/EditorSessionModels.swift; SwiftTag/Shared/Models/SaveSettings.swift; SwiftTag/Shared/Models/Track.swift; SwiftTag/Shared/Utilities/EditorWindowCoordinator.swift; SwiftTag/Shared/Utilities/SaveNotificationCoordinator.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTestFiles/test-with_padding.flac; SwiftTagTestFiles/test.flac; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITests.swift,24,4064,22,789,418,455,154,2270,0,True,"[""5"", ""6""]","[""transcript-2026-02-27-1-1-FLACBridgeExecution"", ""transcript-2026-03-02-1-MiscTagEditorDev"", ""transcript-2026-03-03-1-MiscTagEditorDev"", ""transcript-2026-03-04-1-2-ContentViewReorganizationPlan.md"", ""transcript-2026-03-06-1-4-FlacWriteTagsAndPicturesPlan"", ""transcript-2026-03-07-1-5-AddSaveNotificationsPlan"", ""transcript-2026-03-07-2-6-AgentsTranscriptSkillPlan""]","[""applescript"", ""picture"", ""save"", ""settings"", ""swifttag-document"", ""tags""]",assigned,789.0,418.0,455.0,154.0,931.4285714285717,,,,25.0,50.0,25,"{""assistant_processing_time"": null, ""back_and_forth_count"": 25.0, ""code_lines"": 789.0, ""elapsed_time"": null, ""plan_lines"": 154.0, ""transcript_lines"": 931.4285714285717}",66.78,High,0.7,1.0,0,2026-03-09,2026-03-09,1.00,one-commit analytical invariant
fa93fee5de699542d9c5b51f16ffc9acac505d9c,fa93fee5de699542d9c5b51f16ffc9acac505d9c,fa93fee,2026-03-10T21:11:26-07:00,2026-03-10T21:11:26-07:00,docs(transcripts): tighten transcript export rules and template,"require keeping every visible user and assistant entry in exported transcripts
allow consecutive assistant entries under one assistant header when uninterrupted
omit current-file and no-selection metadata from transcript output
update the transcript template and guide transcript to match the revised rules",docs,transcripts,tighten transcript export rules and template,False,[],[],parsed,AGENTS.md; Docs/Guides/Transcripts/transcript-2026-03-10-1-transcript-guides-update.md; Docs/Guides/transcript-template.md,3,102,8,0,0,110,0,0,0,False,[],[],"[""applescript"", ""tags""]",assigned,0.0,0.0,110.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-03-10,2026-03-10,1.00,one-commit analytical invariant
c499b7aead381ce46c275a2b7e1571e2a49a4cc8,c499b7aead381ce46c275a2b7e1571e2a49a4cc8,c499b7a,2026-03-12T02:02:52-07:00,2026-03-12T02:02:52-07:00,project(icons): point the app target at the SwiftTag icon set,"- add app icon setup documentation in Docs/app-icons.md
- change ASSETCATALOG_COMPILER_APPICON_NAME from AppIcon to SwiftTag",project,icons,point the app target at the SwiftTag icon set,False,[],[],parsed,SwiftTag.xcodeproj/project.pbxproj; SwiftTag/Assets.xcassets/Brightly_Colored_Fish-512-circle-alpha-full.imageset/Brightly_Colored_Fish-512-circle-alpha-full.png; SwiftTag/Assets.xcassets/Brightly_Colored_Fish-512-circle-alpha-full.imageset/Brightly_Colored_Fish-512-circle-alpha-full@2x.png; SwiftTag/Assets.xcassets/Brightly_Colored_Fish-512-circle-alpha-full.imageset/Contents.json; SwiftTag/SwiftTag.icon/Assets/SwiftTag-Brightly_Colored_Fish-1024-centered.png; SwiftTag/SwiftTag.icon/icon.json,6,66,102,168,0,0,0,0,0,True,[],[],"[""picture"", ""project"", ""swifttag-document""]",assigned,168.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 168.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",20.48,Low,0.7,1.0,0,2026-03-12,2026-03-12,1.00,one-commit analytical invariant
